prodcode,gemscriptcode,productname,drugsubstancename,substancestrength,formulation,routeofadministration,bnfcode,bnfheader
11000,68422020,Minoxidil 5% solution,Minoxidil,50mg/1ml,Liquid,Cutaneous,02050100/13090300,Vasodilator Antihypertensive Drugs/Androgenetic Alopecia
36023,92057020,Cardozin xl 4mg Tablet (Hillcross Pharmaceuticals Ltd),Doxazosin mesilate,4mg,Modified-release tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
57864,10698020,Ramipril 5mg tablets (Sigma Pharmaceuticals Plc),Ramipril,5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
59029,99475020,Valsartan 3mg/1ml oral solution,Valsartan,3mg/1ml,Oral solution,Oral,2050502,Angiotensin-ii Receptor Antagonists
1143,60378020,Captopril 25mg tablets,Captopril,25mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
42462,90857020,Kirtacap mr 400microgram Capsule (Consilient Health Ltd),Tamsulosin hydrochloride,400microgram,Modified-release capsule,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
55002,1486020,Lisinopril 20mg tablets (Accord Healthcare Ltd),Lisinopril,20mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
5337,51573020,Hytrin bph 5mg Tablet (Amdipharm Plc),Terazosin hydrochloride,5mg,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
52886,35998020,Losartan 12.5mg tablets (A A H Pharmaceuticals Ltd),Losartan potassium,12.5mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
48189,88662020,Ismelin 10mg/1ml solution for injection ampoules (Amdipharm Plc),Guanethidine monosulfate,10mg/1ml,Solution for injection,Intramuscular,2050300,Adrenergic Neurone Blocking Drugs
60684,22974021,Perindopril erbumine 4mg / Amlodipine 10mg tablets,Perindopril erbumine/Amlodipine besilate,4mg + 10mg,Tablet,Oral,02050501/02060200,Angiotensin-converting Enzyme Inhibitors/Calcium-channel Blockers
7549,58779020,Doxadura 1mg tablets (Discovery Pharmaceuticals),Doxazosin mesilate,1mg,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
38519,93021020,Ventavis 10micrograms/ml nebuliser solution 1ml ampoules (Bayer Plc),Iloprost trometamol,10microgram/1ml,Nebuliser liquid,Inhalation,2050100,Vasodilator Antihypertensive Drugs
33336,69419020,Captopril 5mg/5ml Oral suspension (Eldon Laboratories),Captopril,1mg/1ml,Oral suspension,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
52555,19534020,Clonidine 50micrograms/5ml oral solution,Clonidine hydrochloride,10microgram/1ml,Oral solution,Oral,02050200/04070402/06040101,Centrally Acting Antihypertensive Drugs/Prophylaxis Of Migraine/Oestrogens And Hrt
53142,19536020,Clonidine 50micrograms/5ml oral suspension,Clonidine hydrochloride,10microgram/1ml,Oral suspension,Oral,02050200/04070402/06040101,Centrally Acting Antihypertensive Drugs/Prophylaxis Of Migraine/Oestrogens And Hrt
756,87055020,Ramipril 10mg tablets,Ramipril,10mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
55187,39798020,Valsartan 160mg capsules (Arrow Generics Ltd),Valsartan,160mg,Capsule,Oral,2050502,Angiotensin-ii Receptor Antagonists
31109,90603020,Prosurin XL 400microgram capsules (Mylan Ltd),Tamsulosin hydrochloride,400microgram,Modified-release capsule,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
25998,85701020,Captomex 12.5mg tablets (Actavis UK Ltd),Captopril,12.5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
10134,89358020,Flomaxtra XL 400microgram tablets (Astellas Pharma Ltd),Tamsulosin Hydrochloride,400micrograms,Modified Release Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
34943,67309020,Ramipril 10mg capsules (A A H Pharmaceuticals Ltd),Ramipril,10mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
61067,73443020,Ramipril 5mg capsules (Almus Pharmaceuticals Ltd),Ramipril,5mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
49492,1641020,Losartan 25mg tablets (Mylan Ltd),Losartan potassium,25mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
37778,94657020,Lisinopril 5mg/5ml oral suspension,Lisinopril,1mg/1ml,Oral suspension,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
63918,77296020,Losartan 25mg tablets (Teva UK Ltd),Losartan potassium,25mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
40678,64073020,Doxazosin 4mg tablets (Teva UK Ltd),Doxazosin mesilate,4mg,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
9196,85710020,Aprovel 150mg tablets (Sanofi),Irbesartan,150mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
50402,74621020,Perindopril 2mg Tablet (Servier Laboratories Ltd),Perindopril erbumine,2mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
34429,69439020,Ramipril 5mg capsules (Mylan Ltd),Ramipril,5mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
8025,71439020,Gopten 1mg capsules (Abbott Laboratories Ltd),Trandolapril,1mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
47264,99180020,Adcirca 20mg tablets (Eli Lilly and Company Ltd),Tadalafil,20mg,Tablet,Oral,2050100,Vasodilator Antihypertensive Drugs
48180,75652020,Perindopril erbumine 4mg tablets (Sandoz Ltd),Perindopril erbumine,4mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
38459,95334020,Telmisartan 80mg / Hydrochlorothiazide 25mg tablets,Hydrochlorothiazide/telmisartan,80mg + 25mg,Tablets,Oral,2050504,Angiotensin-ii Receptor Antagonists With Diuretic
593,72572020,Perindopril erbumine 2mg tablets,Perindopril erbumine,2mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
61442,1715020,Valsartan 160mg capsules (Teva UK Ltd),Valsartan,160mg,Capsule,Oral,2050502,Angiotensin-ii Receptor Antagonists
54326,41435020,Candesartan 32mg tablets (Teva UK Ltd),Candesartan cilexetil,32mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
23459,68291020,Hypovase benign prostatic hyperplasia 2mg Tablet (Pfizer Ltd),Prazosin hydrochloride,2mg,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
58632,78296020,Tracleer 125mg tablets (Actelion Pharmaceuticals UK Ltd),Bosentan monohydrate,125mg,Tablet,Oral,2050100,Vasodilator Antihypertensive Drugs
4111,49880020,Hypovase 500microgram tablets (Pfizer Ltd),Prazosin hydrochloride,500microgram,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
28902,68139020,Odrik 2mg capsules (Aventis Pharma),Trandolapril,2mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
56038,39749020,Ramipril 10mg tablets (Pfizer Ltd),Ramipril,10mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
13317,48198020,Apresoline 20mg powder for solution for injection ampoules (AMCo),Hydralazine hydrochloride,20mg,Powder for solution for injection,Intravenous,2050100,Vasodilator Antihypertensive Drugs
57784,30736020,Doxazosin 2mg/5ml oral suspension,Doxazosin mesilate,400microgram/1ml,Oral suspension,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
36612,66660020,Sodium nitroprusside 50mg powder for solution for infusion vials,Sodium nitroprusside dihydrate,50mg,Powder for solution for infusion,Intravenous,2050100,Vasodilator Antihypertensive Drugs
54942,76559020,Perindopril erbumine 8mg tablets (Mylan Ltd),Perindopril erbumine,8mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
19216,64260020,Doxazosin 4mg tablets (IVAX Pharmaceuticals UK Ltd),Doxazosin mesilate,4mg,Tablet,Oral,02050400/07040000,Alpha-adrenoceptor Blocking Drugs/Drugs For Genito-urinary Disorders
56204,77510020,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Actavis UK Ltd),Losartan potassium/Hydrochlorothiazide,50mg + 12.5mg,Tablet,Oral,2050504,Angiotensin-ii Receptor Antagonists With Diuretic
61262,1483020,Lisinopril 20mg tablets (Bristol Laboratories Ltd),Lisinopril,20mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
4540,82246020,Cozaar-Comp 50mg/12.5mg tablets (Merck Sharp & Dohme Ltd),Losartan potassium/Hydrochlorothiazide,50mg + 12.5mg,Tablet,Oral,2050504,Angiotensin-ii Receptor Antagonists With Diuretic
60309,1454020,Lisinopril 5mg tablets (Relonchem Ltd),Lisinopril,5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
45179,99334020,Minoxidil 5% foam,Minoxidil,50mg/1gram,Foam,Cutaneous,02050100/13090300,Vasodilator Antihypertensive Drugs/Androgenetic Alopecia
34432,67183020,Ramipril 2.5mg capsules (Genus Pharmaceuticals Ltd),Ramipril,2.5mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
64062,30780020,Enalapril 1mg/5ml oral suspension,,,,,2050501,Angiotensin-converting Enzyme Inhibitors
54928,1470020,Lisinopril 10mg tablets (Bristol Laboratories Ltd),Lisinopril,10mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
61053,10513020,Losartan 100mg tablets (Alliance Healthcare (Distribution) Ltd),Losartan potassium,100mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
51665,7190020,Tamurex 400microgram modified-release capsules (Somex Pharma),Tamsulosin hydrochloride,400microgram,Modified-release capsule,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
53680,41320020,Candesartan 16mg tablets (Teva UK Ltd),Candesartan cilexetil,16mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
32048,84492020,Kaplon 50mg tablets (Teva UK Ltd),Captopril,50mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
59690,41319020,Candesartan 8mg tablets (Consilient Health Ltd),Candesartan cilexetil,8mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
64602,47141020,Perindopril erbumine 2mg tablets (Waymade Healthcare Plc),Perindopril erbumine,2mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
36909,93928020,Aliskiren 300mg tablets,Aliskiren hemifumarate,300mg,Tablet,Oral,2050503,Renin Inhibitors
26693,68286020,Hypovase benign prostatic hyperplasia bd BD Starter pack (Pfizer Ltd),Prazosin Hydrochloride,,Not applicable,Route of administration not applicable,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
19223,64818020,Lisinopril 10mg tablets (Teva UK Ltd),Lisinopril,10mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
35007,91818020,Ramipril 10mg/5ml oral suspension,Ramipril,2mg/1ml,Oral suspension,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
6939,84000020,Eprosartan 300mg tablets,Eprosartan mesilate,300mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
57346,47146020,Ramipril 10mg capsules (Waymade Healthcare Plc),Ramipril,10mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
15085,58452020,Innovace Titration pack (Merck Sharp & Dohme Ltd),Enalapril Maleate,,Titration Pack,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
64902,53969021,Lisinopril 5mg/5ml oral solution sugar free,,,,,2050501,Angiotensin-converting Enzyme Inhibitors
34877,67460020,Ramipril 10mg Capsule (Sovereign Medical Ltd),Ramipril,10mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
34625,64171020,Doxazosin 2mg tablets (A A H Pharmaceuticals Ltd),Doxazosin mesilate,2mg,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
34539,67175020,Ramipril 5mg capsules (Sandoz Ltd),Ramipril,5mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
277,68570020,Lisinopril 2.5mg tablets,Lisinopril,2.5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
62351,1357020,Doxazosin 2mg tablets (Phoenix Healthcare Distribution Ltd),Doxazosin mesilate,2mg,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
34698,67770020,Ramipril 1.25mg capsules (Zentiva),Ramipril,1.25mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
13821,81474020,Micardis 40mg tablets (Boehringer Ingelheim Ltd),Telmisartan,40mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
20117,57407020,Olmetec 40mg tablets (Daiichi Sankyo UK Ltd),Olmesartan medoxomil,40mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
58682,66939020,Lisinopril 2.5mg tablets (Mylan Ltd),Lisinopril,2.5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
63314,66544020,Doxazosin 1mg tablets (Sovereign Medical Ltd),Doxazosin mesilate,1mg,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
62158,71469020,Doxazosin 4mg tablets (Almus Pharmaceuticals Ltd),Doxazosin mesilate,4mg,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
40527,95326020,Ambrisentan 10mg tablets,Ambrisentan,10mg,Tablet,Oral,2050100,Vasodilator Antihypertensive Drugs
19208,61344020,Enalapril 10mg tablets (Actavis UK Ltd),Enalapril maleate,10mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
47006,77302020,Losartan 100mg tablets (Teva UK Ltd),Losartan potassium,100mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
61754,35460020,Losartan 25mg/5ml oral suspension,Losartan potassium,5mg/1ml,Oral suspension,Oral,2050502,Angiotensin-ii Receptor Antagonists
43813,76373020,Perindopril erbumine 2mg tablets (Actavis UK Ltd),Perindopril erbumine,2mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
58451,71538020,Lisinopril 2.5mg tablets (Almus Pharmaceuticals Ltd),Lisinopril,2.5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
57882,19854020,Enalapril 2.5mg/5ml oral suspension,Enalapril maleate,500microgram/1ml,Oral suspension,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
64253,32139020,Hydralazine 5mg/5ml oral suspension,,,,,2050100,Vasodilator Antihypertensive Drugs
40810,94251020,Phenoxybenzamine 10mg/5ml oral suspension,Phenoxybenzamine hydrochloride,2mg/1ml,Oral suspension,Oral,2050400,Alpha-adrenoceptor Blocking Drugs
34562,56639020,Captopril 25mg Tablet (IVAX Pharmaceuticals UK Ltd),Captopril,25mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
50185,41315020,Candesartan 8mg tablets (Teva UK Ltd),Candesartan cilexetil,8mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
34583,67518020,Ramipril 10mg Capsule (Dexcel-Pharma Ltd),Ramipril,10mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
34952,61298020,Enalapril 10mg tablets (Mylan Ltd),Enalapril maleate,10mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
4993,81108020,Moxonidine 200microgram tablets,Moxonidine,200microgram,Tablet,Oral,2050200,Centrally Acting Antihypertensive Drugs
34490,67129020,Ramipril 2.5mg capsules (Teva UK Ltd),Ramipril,2.5mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
35272,93137020,Doxadura XL 4mg tablets (Discovery Pharmaceuticals),Doxazosin mesilate,4mg,Modified-release tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
20690,66486020,Reserpine 250micrograms tablet,Reserpine,250micrograms,Tablets,Oral,2050200,Centrally Acting Antihypertensive Drugs
63010,10706020,Ramipril 10mg tablets (Phoenix Healthcare Distribution Ltd),Ramipril,10mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
53820,69229020,Lisinopril 5mg tablets (Arrow Generics Ltd),Lisinopril,5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
34505,67170020,Ramipril 2.5mg capsules (Sandoz Ltd),Ramipril,2.5mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
36753,75031020,Ednyt 10mg Tablet (Dominion Pharma),Enalapril maleate,10mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
69,68575020,Lisinopril 20mg tablets,Lisinopril,20mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
46890,477021,Ramipril 5mg/5ml oral suspension,Ramipril,1mg/1ml,Oral suspension,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
49290,39664020,RESPeRATE device (InterCure Ltd),,,,,2050700,Antihypertensive Device
38854,95370020,Quinapril 20mg/5ml oral solution,Quinapril Hydrochloride,20mg/5ml,Oral Suspension,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
53719,1427020,Enalapril 20mg tablets (Alliance Healthcare (Distribution) Ltd),Enalapril maleate,20mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
54918,93155020,Phenoxybenzamine oral liquid,Phenoxybenzamine Hydrochloride,,,,2050400,Alpha-adrenoceptor Blocking Drugs
61985,67121020,Ramipril 1.25mg tablets (Teva UK Ltd),Ramipril,1.25mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
46979,65143020,Lisinopril 20mg tablets (Sandoz Ltd),Lisinopril,20mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
37964,94697020,Perindopril arginine 2.5mg tablets,Perindopril Arginine,2.5mg,Tablets,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
28820,85702020,Captomex 25mg tablets (Actavis UK Ltd),Captopril,25mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
14390,54403020,Aldomet 250mg/5ml Liquid (Merck Sharp & Dohme Ltd),Methyldopa anhydrous,50mg/1ml,Oral suspension,Oral,2050200,Centrally Acting Antihypertensive Drugs
7043,88788020,Candesartan 32mg tablets,Candesartan cilexetil,32mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
4374,62219020,Debrisoquine 20mg tablets,Debrisoquine Sulphate,20mg,Tablets,Oral,2050300,Adrenergic Neurone Blocking Drugs
52427,10518020,Cozaar 100mg tablets (Necessity Supplies Ltd),Losartan potassium,100mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
5159,69850020,Quinapril 20mg tablets,Quinapril hydrochloride,20mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
54785,38498020,Doxazosin 4mg tablets (Medreich Plc),Doxazosin mesilate,4mg,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
53755,41310020,Candesartan 4mg tablets (Teva UK Ltd),Candesartan cilexetil,4mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
8026,71440020,Gopten 2mg capsules (Abbott Laboratories Ltd),Trandolapril,2mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
32934,88109020,Lopace 10mg capsules (Discovery Pharmaceuticals),Ramipril,10mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
33894,67144020,Ramipril 10mg capsules (Teva UK Ltd),Ramipril,10mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
50362,36420020,Sildenafil 12.5mg/5ml oral solution,,,,,02050100/07040500,Vasodilator Antihypertensive Drugs/Drugs For Erectile Dysfunction
761,87049020,Ramipril 1.25mg tablets,Ramipril,1.25mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
44553,98716020,Pinexel PR 400microgram capsules (Wockhardt UK Ltd),Tamsulosin hydrochloride,400microgram,Modified-release capsule,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
35173,92953020,Valsartan 160mg with amlodipine 5mg tablets,Amlodipine Besilate/Valsartan,160mg + 5mg,Tablets,Oral,02050502/02060200,Angiotensin-ii Receptor Antagonists/Calcium-channel Blockers
828,85705020,Irbesartan 75mg tablets,Irbesartan,75mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
7547,83686020,Doxadura 2mg tablets (Discovery Pharmaceuticals),Doxazosin mesilate,2mg,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
40316,96923020,Olmesartan medoxomil 20mg / Amlodipine 5mg tablets,Olmesartan medoxomil/Amlodipine besilate,20mg + 5mg,Tablet,Oral,02050502/02060200,Angiotensin-ii Receptor Antagonists/Calcium-channel Blockers
3470,68054020,Terazosin 1mg tablets,Terazosine,1mg,Tablets,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
17006,85824020,Triapin 5mg/5mg modified-release tablets (Sanofi),Felodipine/Ramipril,5mg + 5mg,Modified-release tablet,Oral,02050501/02060200,Angiotensin-converting Enzyme Inhibitors/Calcium-channel Blockers
30691,72628020,Hypercal b Tablet (Carlton Laboratories),Rauwolfia D´?¢riv´?¢s/Amobarbital Sodium,,Tablet,Oral,2050200,Centrally Acting Antihypertensive Drugs
33078,60335020,Enalapril 20mg tablets (A A H Pharmaceuticals Ltd),Enalapril maleate,20mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
43500,49788020,Hydralazine 25mg tablets (Actavis UK Ltd),Hydralazine hydrochloride,25mg,Tablet,Oral,2050100,Vasodilator Antihypertensive Drugs
5861,74179020,Fosinopril 20mg tablets,Fosinopril sodium,20mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
51368,41456020,Azilsartan medoxomil 80mg tablets,Azilsartan medoxomil,80mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
23478,84464020,Tensopril 50mg tablets (Teva UK Ltd),Captopril,50mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
52055,35345020,Tamsulosin 400microgram oral powder sachets,Tamsulosin hydrochloride,400microgram,Powder,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
18325,52610020,Acepril 50mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),Captopril,50mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
50780,30786020,Enalapril 2mg/5ml oral solution,Enalapril maleate,400microgram/1ml,Oral solution,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
47654,78293020,Tracleer 62.5mg tablets (Actelion Pharmaceuticals UK Ltd),Bosentan monohydrate,62.5mg,Tablet,Oral,2050100,Vasodilator Antihypertensive Drugs
44527,98847020,Captopril 5mg/ml oral solution sugar free,Captopril,5mg/1ml,Oral solution,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
46055,99336020,Regaine for Men Extra Strength 5% scalp foam (McNeil Products Ltd),Minoxidil,50mg/1gram,Foam,Cutaneous,02050100/13090300,Vasodilator Antihypertensive Drugs/Androgenetic Alopecia
41651,54583020,Prazosin 500microgram Tablet (Approved Prescription Services Ltd),Prazosin hydrochloride,500microgram,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
40355,89044020,Quinil 5mg tablets (Tillomed Laboratories Ltd),Quinapril hydrochloride,5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
39786,96351020,Olmesartan medoxomil 10mg/5ml oral suspension,Olmesartan Medoxomil,10mg/5ml,Oral Suspension,Oral,2050502,Angiotensin-ii Receptor Antagonists
38026,94707020,Coversyl Arginine 10mg tablets (Servier Laboratories Ltd),Perindopril Arginine,10mg,Tablets,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
45583,64184020,Doxazosin 2mg tablets (Dexcel-Pharma Ltd),Doxazosin mesilate,2mg,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
60200,21704021,Doxazosin 4mg tablets (DE Pharmaceuticals),Doxazosin mesilate,4mg,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
63780,21651021,Macitentan 10mg tablets,Macitentan,10mg,Tablet,Oral,2050100,Vasodilator Antihypertensive Drugs
59802,41901020,Candesartan 2mg tablets (Teva UK Ltd),Candesartan cilexetil,2mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
60076,47156020,Valsartan 160mg capsules (Waymade Healthcare Plc),Valsartan,160mg,Capsule,Oral,2050502,Angiotensin-ii Receptor Antagonists
58910,1699020,Valsartan 80mg capsules (Sigma Pharmaceuticals Plc),Valsartan,80mg,Capsule,Oral,2050502,Angiotensin-ii Receptor Antagonists
33093,66010020,Clonidine 25microgram tablets (Sandoz Ltd),Clonidine hydrochloride,25microgram,Tablet,Oral,02050200/04070402/06040101,Centrally Acting Antihypertensive Drugs/Prophylaxis Of Migraine/Oestrogens And Hrt
32597,65140020,Lisinopril 10mg tablets (Sandoz Ltd),Lisinopril,10mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
28724,80671020,Perdix 7.5mg tablets (UCB Pharma Ltd),Moexipril hydrochloride,7.5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
12858,81182020,Imidapril 10mg tablets,Imidapril hydrochloride,10mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
42723,73041020,Pralenal 5 tablets (Opus Pharmaceuticals Ltd),Enalapril maleate,5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
10879,64181020,Bethanidine sulphate 10mg tablets,Betanidine Sulphate,10mg,Tablets,Oral,2050300,Adrenergic Neurone Blocking Drugs
59351,1666020,Losartan 50mg tablets (Pfizer Ltd),Losartan potassium,50mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
35312,90573020,Bazetham MR 400microgram capsules (Teva UK Ltd),Tamsulosin hydrochloride,400microgram,Modified-release capsule,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
46922,54223020,Prazosin 1mg tablets (IVAX Pharmaceuticals UK Ltd),Prazosin hydrochloride,1mg,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
58751,19799020,Enalapril 1.25mg/5ml oral suspension,Enalapril maleate,250microgram/1ml,Oral suspension,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
58325,1363020,Doxazosin 4mg tablets (Phoenix Healthcare Distribution Ltd),Doxazosin mesilate,4mg,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
43412,65196020,Lisinopril 2.5mg tablets (A A H Pharmaceuticals Ltd),Lisinopril,2.5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
