prodcode,gemscriptcode,productname,drugsubstancename,substancestrength,formulation,routeofadministration,bnfcode,bnfheader
917,62456020,Diclofenac sodium 50mg tablets,Diclofenac Sodium,50mg,Tablets,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
34977,59136020,Naproxen 500mg Gastro-resistant tablet (Galen Ltd),Naproxen,500mg,Gastro-resistant tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
14672,75883020,Defanac 75mg SR tablets (Ranbaxy (UK) Ltd),Diclofenac sodium,75mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
628,79361020,Diclofenac potassium 25mg tablets,Diclofenac potassium,25mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
17572,75159020,Tenoxicam 20mg powder and solvent for solution for injection vials,Tenoxicam,20mg,Powder and solvent for solution for injection,Intramuscular/Intravenous,10010100,Non-steroidal Anti-inflammatory Drugs
28256,49462020,Diclofenac 50mg Tablet (Berk Pharmaceuticals Ltd),Diclofenac sodium,50mg,Gastro-resistant tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
45256,62429020,Indometacin 25mg Capsule (Meridian Healthcare (UK) Ltd),Indometacin,25mg,Capsule,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
156,73806020,Diclofenac 1.16% gel,Diclofenac diethylammonium,11.6mg/1gram,Gel,Transdermal,10010100/10030250,Non-steroidal Anti-inflammatory Drugs/Topical Nsaids And Counter Irritants
416,59354020,Ibuprofen 200mg tablets,Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
45842,49828020,Ibuprofen 600mg Tablet (Celltech Pharma Europe Ltd),Ibuprofen,600mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
37587,94522020,Etoricoxib 30mg tablets,Etoricoxib,30mg,Tablets,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
34757,59877020,Ibuprofen 400mg Tablet (Unichem),Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
58048,47557020,Diclofenac sodium 50mg gastro-resistant tablets (Waymade Healthcare Plc),Diclofenac sodium,50mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
14884,89758020,Voltarol Gel Patch 1% medicated plasters (Novartis Consumer Health UK Ltd),Diclofenac epolamine,10mg/1gram,Transdermal patch,Transdermal,10010100/10030100,Non-steroidal Anti-inflammatory Drugs/Enzymes (in Relief Of Soft-tissue Inflammation)
39264,95833020,Dicloflex Retard 100mg tablets (Dexcel-Pharma Ltd),Diclofenac sodium,100mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
15023,74183020,Naproxen 375mg Modified-release tablet,Naproxen,375mg,Modified-release Tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
27968,57639020,Apsifen 400mg Tablet (Approved Prescription Services Ltd),Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
51943,8172020,Orbifen For Children 100mg/5ml oral suspension (Orbis Consumer Products Ltd),Ibuprofen,20mg/1ml,Oral suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
34438,50007020,Mefenamic acid 250mg capsules (A A H Pharmaceuticals Ltd),Mefenamic acid,250mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
34670,59135020,Naproxen 250mg Gastro-resistant tablet (Galen Ltd),Naproxen,250mg,Gastro-resistant tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
5173,67445020,Dexketoprofen 25mg tablets,Dexketoprofen trometamol,25mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
37553,94475020,Ibucalm 400mg tablets (Aspar Pharmaceuticals Ltd),Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
58071,8371020,Voltarol Rapid 50mg tablets (Waymade Healthcare Plc),Diclofenac potassium,50mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
28888,84592020,Galprofen Long Lasting 200mg capsules (Galpharm International Ltd),Ibuprofen,200mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
31482,57638020,Apsifen 200mg Tablet (Approved Prescription Services Ltd),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
28695,79273020,Piroflam 10mg Capsule (Opus Pharmaceuticals Ltd),Piroxicam,10mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
3077,67651020,Oruvail 2.5% gel (Sanofi),Ketoprofen,25mg/1gram,Gel,Transdermal,10010100,Non-steroidal Anti-inflammatory Drugs
53331,8171020,Ibuprofen 100mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd),Ibuprofen,20mg/1ml,Oral suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
62658,10606020,Arcoxia 120mg tablets (Waymade Healthcare Plc),Etoricoxib,120mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
2129,68365020,Brufen retard tabs 800mg Modified-release tablet (Abbott Laboratories Ltd),Ibuprofen,800mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
48138,68817020,Ibuprofen 200mg tablets (Aspar Pharmaceuticals Ltd),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
392,53037020,Ibuprofen 200mg modified-release capsules,Ibuprofen,200mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
48644,8148020,Ibuprofen 400mg caplets (Lloyds Pharmacy Ltd),Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
34923,49074020,Naproxen 250mg Tablet (Berk Pharmaceuticals Ltd),Naproxen,250mg,Tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
49862,8544020,Voltarol 1.16% Emulgel (Lexon (UK) Ltd),Diclofenac diethylammonium,11.6mg/1gram,Gel,Transdermal,10010100/10030250,Non-steroidal Anti-inflammatory Drugs/Topical Nsaids And Counter Irritants
14476,58464020,Indolar SR 75mg capsules (Sandoz Ltd),Indometacin,75mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
11907,89572020,Dexibuprofen 400mg tablets,Dexibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
28479,88706020,Nurofen Back Pain SR 300mg capsules (Reckitt Benckiser Healthcare (UK) Ltd),Ibuprofen,300mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
27082,84317020,Ketpron XL 100mg capsules (Mercury Pharma Group Ltd),Ketoprofen,100mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
41677,54078020,Mefenamic acid 250mg Capsule (IVAX Pharmaceuticals UK Ltd),Mefenamic acid,250mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
18364,58456020,Ibular 400mg Tablet (Lagap),Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
45216,53954020,Ibuprofen 400mg Tablet (C P Pharmaceuticals Ltd),Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
61878,45498020,Nurofen Express Period Pain 200mg capsules (Reckitt Benckiser Healthcare (UK) Ltd),Ibuprofen,200mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
25643,51747020,Surgam 300mg Sachets (Sanofi),Tiaprofenic Acid,300mg,Sachets,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
1766,53294020,Voltarol sr 75mg Modified-release tablet (Novartis Pharmaceuticals UK Ltd),Diclofenac sodium,75mg,Modified-release tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
23795,49915020,Imbrilon 100mg Suppository (Berk Pharmaceuticals Ltd),Indometacin,100mg,Suppository,Rectal,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
2234,68000020,Nabumetone 500mg tablets,Nabumetone,500mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
3170,81649020,Meloxicam 15mg suppositories,Meloxicam,15mg,Suppository,Rectal,10010100,Non-steroidal Anti-inflammatory Drugs
48568,14108020,Boots Rapid Ibuprofen lysine 342mg tablets (The Boots Company Plc),Ibuprofen lysine,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
407,68366020,Brufen 600mg effervescent granules sachets (BGP Products Ltd),Ibuprofen,600mg,Effervescent granules,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
40664,96907020,Oruvail 150 modified-release capsules (Sanofi),Ketoprofen,150mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
32916,68901020,Diclofenac 75mg Modified-release capsule (Sandoz Ltd),Diclofenac sodium,75mg,Modified-release capsule,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
34091,51270020,Diclofenac sodium 25mg gastro-resistant tablets (Sandoz Ltd),Diclofenac sodium,25mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
17750,74793020,Indomax 25mg Capsule (Ashbourne Pharmaceuticals Ltd),Indometacin,25mg,Capsule,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
30806,68883020,Rhumalgan 50mg Tablet (Lagap),Diclofenac sodium,50mg,Gastro-resistant tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
9637,79359020,Keral 25mg tablets (A. Menarini Farmaceutica Internazionale SRL),Dexketoprofen trometamol,25mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
60666,25523021,Diclofenac sodium 75mg modified-release capsules (Actavis UK Ltd),Diclofenac sodium,75mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
10325,89560020,Dexibuprofen 300mg tablets,Dexibuprofen,300mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
10678,49424020,Fenopron 300 tablets (Typharm Ltd),Fenoprofen calcium,300mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
5455,75114020,Etodolac 600mg modified-release tablets,Etodolac,600mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
40,83872020,Diclofenac sodium 50mg gastro-resistant tablets,Diclofenac sodium,50mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
51284,10595020,Arcoxia 60mg tablets (Sigma Pharmaceuticals Plc),Etoricoxib,60mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
52338,8378020,Diclofenac potassium 50mg tablets (Focus Pharmaceuticals Ltd),Diclofenac potassium,50mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
62375,69852020,Piroxicam 0.5% gel (Dr Reddy's Laboratories (UK) Ltd),Piroxicam,5mg/1gram,Gel,Cutaneous,10010100,Non-steroidal Anti-inflammatory Drugs
16221,57190020,Diclozip 25mg gastro-resistant tablets (Ashbourne Pharmaceuticals Ltd),Diclofenac sodium,25mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
15104,74182020,Naproxen 500mg Granules,Naproxen,500mg,Granules,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
30892,84841020,Mandafen for Children 100mg/5ml oral suspension sugar free (M & A Pharmachem Ltd),Ibuprofen,20mg/1ml,Oral suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
7535,85652020,Nurofen 200mg Capsule (Crookes Healthcare Ltd),Ibuprofen,200mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
29524,63506020,Ibumetin 600mg Tablet (Alfred Benzon (UK) Ltd),Ibuprofen,600mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
23121,62235020,Arthroxen 500mg Tablet (C P Pharmaceuticals Ltd),Naproxen,500mg,Tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
40083,88937020,Ibuprofen 200mg caplets (Galpharm International Ltd),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
7058,83707020,Calprofen 100mg/5ml Oral suspension (McNeil Products Ltd),Ibuprofen,100mg/5ml,Oral Suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
10033,60934020,Etodolac 300mg capsules,Etodolac,300mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
19007,52497020,Naprosyn 500mg Granules (Roche Products Ltd),Naproxen,500mg,Granules,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
38992,95555020,Flamrase 75mg SR tablets (Teva UK Ltd),Diclofenac sodium,75mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
19046,49833020,Ibuprofen 400mg tablets (A A H Pharmaceuticals Ltd),Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
34359,56114020,Ibuprofen 400mg tablets (Vantage),Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
29455,84251020,Flexotard MR 100mg tablets (Pfizer Ltd),Diclofenac sodium,100mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
60786,8088020,Voltarol 50mg dispersible tablets (Sigma Pharmaceuticals Plc),Diclofenac sodium,50mg,Dispersible tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
49133,8180020,Nurofen for Children 100mg/5ml oral suspension strawberry (Reckitt Benckiser Healthcare (UK) Ltd),Ibuprofen,20mg/1ml,Oral suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
560,62515020,Diflunisal 250mg tablets,Diflunisal,250mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
45331,62584020,Ibuprofen 200mg Tablet (Co-Pharma Ltd),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
126,51186020,Ponstan 250mg capsules (Chemidex Pharma Ltd),Mefenamic acid,250mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
30391,80086020,Contraflam 500mg Tablet (Berk Pharmaceuticals Ltd),Mefenamic acid,500mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
39873,95907020,Cuprofen Maximum Strength 400mg tablets (SSL International Plc),Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
9736,64365020,Mefenamic acid 50mg/5ml oral suspension,Mefenamic acid,10mg/1ml,Oral suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
1469,81615020,Meloxicam 15mg tablets,Meloxicam,15mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
38493,94461020,Anadin Joint Pain 200mg tablets (Pfizer Consumer Healthcare Ltd),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
1030,72737020,Junifen 100mg/5ml Oral suspension (Crookes Healthcare Ltd),Ibuprofen,100mg/5ml,Oral Suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
40336,96897020,Orudis 50mg capsules (Sanofi),Ketoprofen,50mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
61581,76226020,Mefenamic acid 500mg tablets (Essential Generics Ltd),Mefenamic acid,500mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
48062,78798020,Ibuprofen 200mg Tablet (Wockhardt UK Ltd),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
41615,53369020,Indometacin 50mg Capsule (Approved Prescription Services Ltd),Indometacin,50mg,Capsule,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
54463,54642020,Diclofenac 50mg Tablet (Approved Prescription Services Ltd),Diclofenac sodium,50mg,Gastro-resistant tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
16222,57191020,Diclozip 50mg gastro-resistant tablets (Ashbourne Pharmaceuticals Ltd),Diclofenac sodium,50mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
41817,49850020,Indometacin sr 75mg Modified-release capsule (C P Pharmaceuticals Ltd),Indometacin,75mg,Modified-release capsule,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
5268,74184020,Naproxen 500mg modified-release tablets,Naproxen sodium,500mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
9688,86796020,Diclovol 75mg SR tablets (Mylan Ltd),Diclofenac sodium,75mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
55313,77645020,Ibuprofen 400mg tablets (Boston Healthcare Ltd),Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
15286,77485020,Ketocid 200 modified-release capsules (Chiesi Ltd),Ketoprofen,200mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
52714,8117020,Etodolac 600mg modified-release tablets (Alliance Healthcare (Distribution) Ltd),Etodolac,600mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
4298,73681020,Nurofen 200mg Tablet (Crookes Healthcare Ltd),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
26165,51194020,Diclofenac sodium 50mg gastro-resistant tablets (A A H Pharmaceuticals Ltd),Diclofenac sodium,50mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
3958,76044020,Diclofenac 25mg suppositories,Diclofenac sodium,25mg,Suppository,Rectal,10010100,Non-steroidal Anti-inflammatory Drugs
20805,85934020,Dicloflex 75mg SR tablets (Teva UK Ltd),Diclofenac sodium,75mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
754,81659020,Mobic 7.5mg suppositories (Boehringer Ingelheim Ltd),Meloxicam,7.5mg,Suppository,Rectal,10010100,Non-steroidal Anti-inflammatory Drugs
40253,62183020,Ibuprofen 600mg Tablet (Sovereign Medical Ltd),Ibuprofen,600mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
649,83871020,Diclofenac sodium 25mg gastro-resistant tablets,Diclofenac sodium,25mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
